0.403867,0.775375,-0.0746578
0.184754,1.85959,0.807583
1.01962,2.82605,1.73696
0.325195,3.21426,2.59124
1.16993,2.65412,1.91666
1.10694,2.48051,1.85696
0.622266,2.24853,1.48092
1.11888,1.21571,0.284482
1.77304,0.577939,-0.320624
2.70219,-0.15691,0.127709
1.80512,-0.154807,-1.38383
1.58128,1.00776,-0.906898
2.63956,0.973692,-2.35479
1.79247,1.81212,-3.03432
1.73878,2.86809,-2.03003
2.47553,1.91417,-2.28116
1.45443,1.09385,-2.95372
2.23937,0.919241,-1.81473
1.51854,1.03077,-2.54941
1.87995,1.00159,-3.546
1.43178,1.90059,-4.0659
1.79465,2.48278,-4.7104
1.5895,0.876727,-4.58819
2.38473,0.2969,-4.37794
1.62411,0.184842,-4.38702
1.28687,-0.681473,-4.29356
1.4468,-0.697239,-5.31821
0.639584,-1.77516,-4.26284
1.16733,-2.92548,-3.71792
0.297658,-3.48562,-3.15939
-0.187271,-2.72885,-2.28742
-1.28999,-2.38152,-2.35484
-1.42517,-1.28263,-2.12957
-0.502857,-2.42688,-1.26675
-0.187181,-2.24574,-1.74869
-0.179052,-1.93498,-1.34661
0.982516,-3.01848,-1.96013
-1.16496,-2.43146,-1.67719
0.918405,-2.63942,-1.82965
1.51112,-2.64552,-2.10722
2.50061,-2.47722,-3.21713
2.73047,-2.20169,-3.55387
3.67374,-2.7052,-3.74735
2.9295,-3.29356,-3.4918
3.76067,-3.19572,-2.74497
2.6123,-3.40861,-3.09009
2.27979,-4.1206,-2.77748
3.20495,-4.20383,-2.18086
2.1386,-4.93436,-3.07472
1.2019,-3.93664,-3.75178
2.23892,-4.74478,-2.67124
1.30379,-5.10154,-4.25332
2.44472,-6.29214,-3.85747
3.13075,-6.47269,-3.2553
3.22978,-7.05528,-2.86666
3.48964,-5.96524,-3.83309
2.71787,-5.81715,-2.94254
1.97899,-6.98575,-2.4199
1.95321,-5.93936,-2.8545
1.88585,-6.12302,-3.54639
0.813744,-7.22469,-3.10376
0.750542,-7.60599,-2.79701
-0.121516,-8.28177,-3.73295
0.0795402,-7.69074,-3.44035
0.262692,-6.7325,-4.45465
0.477654,-6.27734,-5.32439
-0.677795,-5.38927,-4.80022
0.487669,-4.57381,-5.39574
1.08007,-3.87254,-4.3138
2.09438,-3.02463,-4.56032
1.67145,-4.14755,-5.35176
1.43683,-4.17536,-4.76222
1.23643,-4.19555,-4.48018
2.34245,-5.33231,-5.25126
2.8656,-6.12584,-4.34736
2.69743,-5.8806,-4.95708
3.08436,-5.71901,-4.75353
3.86249,-6.16711,-5.66181
3.87784,-4.68544,-4.51389
4.40718,-5.47772,-4.09359
4.03304,-6.46068,-3.25915
5.0182,-5.26763,-2.2202
3.90566,-5.22101,-1.64474
3.30803,-6.02336,-1.39734
2.74864,-6.14415,-1.87722
2.58755,-6.86878,-0.973045
1.8237,-6.87969,-3.06105
0.763036,-7.35282,-3.52899
1.51999,-8.07448,-4.25652
0.616834,-9.14051,-4.52302
1.89779,-7.49036,-5.28926
2.96296,-7.13208,-4.92725
2.90549,-6.61292,-5.61587
3.80976,-7.65063,-6.44656
3.21048,-6.71743,-6.47871
3.81516,-6.61153,-6.9076
2.99331,-7.2741,-5.90328
3.23997,-6.75689,-5.95529
4.34172,-6.57532,-4.86274
3.65259,-7.74398,-4.14136
2.88593,-7.40711,-3.49045
1.85412,-8.57061,-3.97263
3.1507,-6.78405,-4.41754
3.38851,-6.22216,-5.35919
3.04052,-6.24654,-6.5447
1.85334,-7.15937,-6.16137
2.93558,-7.03315,-6.79073
3.44974,-7.18433,-7.14469
2.33776,-6.04668,-7.36997
1.68209,-5.78311,-6.18746
2.63628,-6.09062,-5.20451
2.00977,-7.00568,-4.71674
2.78562,-6.98521,-5.74923
1.63747,-5.83674,-6.30175
2.08685,-6.98789,-5.45999
3.1849,-5.88808,-4.62097
2.49169,-5.13551,-5.08838
3.63467,-5.5416,-4.44615
4.08975,-6.18405,-4.91828
5.02146,-6.63241,-4.79958
3.71365,-5.4087,-4.68629
3.05784,-5.98196,-5.76372
2.23389,-6.55803,-6.78802
3.05259,-6.12352,-7.16308
3.91658,-5.34189,-7.24552
2.90845,-5.35472,-7.08616
2.4472,-6.53349,-7.8114
2.73283,-6.53506,-8.22437
3.23917,-5.49864,-7.50432
2.28261,-5.56911,-7.20777
2.63988,-5.01814,-6.73358
1.53381,-5.66855,-5.65065
0.532208,-6.44809,-6.10892
2.13445,-5.25075,-6.03956
3.15163,-4.59298,-6.34301
3.95742,-4.78922,-5.68424
3.84573,-4.78154,-4.8375
3.60189,-4.88493,-3.74342
3.83518,-5.06766,-4.67631
3.21073,-5.21301,-4.20315
2.25798,-4.44472,-3.09725
2.42705,-4.18275,-2.68272
1.86511,-4.6668,-2.31774
3.59387,-4.24985,-1.92682
1.91163,-4.05444,-3.04307
2.33686,-3.30398,-2.37089
3.29327,-3.66231,-2.86863
1.7023,-3.78383,-2.0136
2.12632,-4.56674,-2.7508
0.965446,-4.3011,-2.80534
0.488946,-3.19756,-2.86794
1.16179,-2.60885,-2.99672
0.588256,-2.92493,-2.59184
0.141376,-4.06453,-3.35081
0.64299,-4.96467,-2.82166
1.51836,-5.85833,-3.20913
2.05834,-6.73622,-4.33486
2.24902,-6.84224,-3.88398
3.20145,-7.38908,-2.94671
2.5944,-7.71705,-2.82845
1.42777,-8.7976,-3.05642
2.71389,-6.5345,-1.70492
3.23477,-6.10385,-2.42865
3.96533,-4.93023,-2.48919
3.23475,-4.97666,-3.62714
3.21578,-4.31475,-4.7718
3.10268,-5.44551,-3.64338
2.79032,-5.97596,-4.79619
2.26458,-4.82482,-5.6926
2.60716,-4.74368,-5.5842
3.54846,-5.72004,-5.36191
1.9241,-5.06956,-4.52046
1.08285,-4.73998,-5.26811
0.0109978,-3.69395,-4.60713
0.0530147,-4.73762,-4.32405
-0.435375,-3.18946,-5.48665
-1.08673,-2.8494,-4.8501
-2.00239,-1.91849,-5.15298
-1.49545,-1.83029,-5.19202
-2.12313,-2.90585,-6.16059
-2.5162,-1.09989,-4.97785
-2.37853,-1.32218,-4.63656
-2.67887,-0.993588,-3.8929
-1.61777,-0.362032,-3.86493
-1.60655,-0.815052,-4.64743
-2.50725,-1.51411,-3.60282
-1.64289,-1.91062,-3.04312
-2.02177,-2.35088,-3.44506
-2.19818,-2.45701,-3.15362
-1.2481,-2.03343,-3.21635
-0.982127,-2.23285,-3.8381
-0.433853,-2.917,-5.00172
-2.14188,-1.96437,-3.00647
-0.0549421,-3.31328,-4.44446
-0.262877,-4.16332,-3.33238
-0.00199237,-3.84422,-3.33294
-0.255829,-4.55211,-2.30415
-0.682682,-4.8416,-1.60824
0.116725,-5.49284,-2.57429
-0.48157,-4.14015,-1.6477
-0.631867,-3.08591,-0.922302
-1.20255,-2.26523,0.0807423
-0.658338,-3.66397,0.161562
-0.986919,-2.97409,-1.23359
-0.0398634,-4.08459,-0.0424683
0.0173474,-2.75033,-1.20276
-0.461186,-2.333,-0.043241
0.180581,-2.27923,-0.936442
0.0258304,-1.67357,-0.613413
-0.205433,-2.0024,-0.0438375
-0.260108,-2.85202,0.439558
0.667721,-3.83636,0.325398
0.43977,-1.87013,0.216583
